zip,latitude,longitude,source
16115,40.796494,-80.463523,census
16116,41.044195,-80.449588,census
16117,40.871835,-80.256207,census
16120,40.885261,-80.479165,census
16121,41.211094,-80.497338,census
16123,40.821932,-80.196513,census
16124,41.333371,-80.264847,census
16125,41.406506,-80.369729,census
16127,41.173009,-80.072998,census
16130,41.444638,-80.222959,census
16131,41.548571,-80.376918,census
16132,41.009664,-80.5033,census
16133,41.267778,-80.114451,census
16134,41.526836,-80.490189,census
16136,40.834932,-80.323771,census
16137,41.231515,-80.239942,census
16140,41.093646,-80.510732,census
16141,40.880265,-80.399156,census
16142,41.135233,-80.332802,census
16143,41.105081,-80.454418,census
16145,41.380199,-80.078624,census
16146,41.234788,-80.499379,census
16148,41.228478,-80.417623,census
16150,41.281804,-80.449145,census
16151,41.442851,-80.20567,census
16153,41.32224,-80.086586,census
16154,41.3259,-80.420111,census
16155,41.067732,-80.510731,census
16156,41.097996,-80.227214,census
16157,40.888212,-80.333383,census
16159,41.153413,-80.475263,census
16160,40.928358,-80.362385,census
16161,41.202311,-80.492827,census
16172,41.117708,-80.331045,census
16201,40.812096,-79.4725,census
16210,40.901015,-79.516619,census
16211,40.794334,-79.202375,census
16212,40.752466,-79.577167,census
16213,41.125548,-79.558302,census
16214,41.198441,-79.354159,census
16217,41.346142,-79.181312,census
16218,40.92612,-79.592645,census
16220,41.418091,-79.26819,census
16221,41.2023,-79.4538,geonames
16222,40.873698,-79.256993,census
16223,40.986973,-79.353821,census
16224,41.066542,-79.290454,census
16225,41.2665,-79.2425,geonames
16226,40.714719,-79.487423,census
16228,40.760813,-79.535765,census
16229,40.711759,-79.656252,census
16230,41.020482,-79.283246,census
16232,41.213584,-79.551244,census
16233,41.367965,-79.285336,census
16234,41.2023,-79.4538,geonames
16235,41.30579,-79.347387,census
16236,40.781222,-79.523713,census
16238,40.787653,-79.520411,census
16239,41.496972,-79.137779,census
16240,41.036013,-79.225,census
16242,40.98542,-79.372346,census
16244,40.804985,-79.279083,census
16245,41.001559,-79.293138,census
16246,40.791717,-79.182161,census
16248,41.034876,-79.504761,census
16249,40.759381,-79.326416,census
16250,40.775652,-79.237832,census
16253,40.956694,-79.343547,census
16254,41.255013,-79.450807,census
16255,41.128813,-79.466757,census
16256,40.855267,-79.134458,census
16257,41.3328,-79.3556,geonames
16258,41.230105,-79.272223,census
16259,40.925711,-79.451859,census
16260,41.410882,-79.239273,census
16261,40.9612,-79.4673,geonames
16262,40.837675,-79.652691,census
16263,40.801168,-79.341109,census
16301,41.453285,-79.622427,census
16311,41.462171,-80.042364,census
16312,41.932135,-79.303214,census
16313,41.714594,-79.145177,census
16314,41.520675,-80.07707,census
16316,41.595311,-80.284483,census
16317,41.532335,-79.85262,census
16319,41.324204,-79.623458,census
16321,41.568325,-79.400859,census
16322,41.605636,-79.384341,census
16323,41.417265,-79.830556,census
16326,41.376158,-79.43174,census
16327,41.637082,-79.959566,census
16328,41.650983,-79.72712,census
16329,41.852731,-79.26496,census
16331,41.287515,-79.559279,census
16332,41.356717,-79.369545,census
16333,41.749226,-78.932294,census
16334,41.304495,-79.44628,census
16335,41.630635,-80.153636,census
16340,41.798615,-79.417505,census
16341,41.562876,-79.547033,census
16342,41.314848,-79.928008,census
16343,41.425982,-79.752686,census
16344,41.470477,-79.683991,census
16345,41.944404,-79.082916,census
16346,41.378475,-79.672744,census
16347,41.660063,-79.070267,census
16350,41.956923,-79.334404,census
16351,41.675353,-79.370344,census
16352,41.766135,-79.036428,census
16353,41.492112,-79.389517,census
16354,41.614736,-79.706434,census
16360,41.679673,-79.890349,census
16361,41.391037,-79.340239,census
16362,41.450497,-79.965179,census
16364,41.351416,-79.527305,census
16365,41.840178,-79.157366,census
16366,41.8439,-79.145,geonames
16367,41.8439,-79.145,geonames
16368,41.8117,-79.2643,geonames
16369,41.8117,-79.2643,geonames
16370,41.557054,-79.449018,census
16371,41.867526,-79.318692,census
16372,41.201025,-79.874512,census
16373,41.208469,-79.698409,census
16374,41.263498,-79.815085,census
16375,41.2226,-79.6339,geonames
16388,41.6596,-80.1576,geonames
16401,41.878476,-80.40516,census
16402,41.961016,-79.469793,census
16403,41.792998,-80.014121,census
16404,41.725553,-79.789045,census
16405,41.937995,-79.533511,census
16406,41.750993,-80.363549,census
16407,41.915795,-79.68467,census
16410,41.922751,-80.308509,census
16411,41.978036,-80.447108,census
16412,41.882087,-80.159697,census
16413,41.9031,-79.7437,geonames
16415,42.037572,-80.230286,census
16416,41.826056,-79.473138,census
16417,41.969286,-80.310636,census
16420,41.694782,-79.545454,census
16421,42.169579,-79.939918,census
16422,41.667548,-80.310188,census
16423,42.021099,-80.340132,census
16424,41.661717,-80.448219,census
16426,41.984082,-80.125891,census
16427,41.874637,-79.971279,census
16428,42.171464,-79.831488,census
16430,42.001124,-80.41894,census
16432,41.7776,-79.8028,geonames
16433,41.737079,-80.140914,census
16434,41.79672,-79.668697,census
16435,41.822381,-80.382821,census
16436,41.862447,-79.506491,census
16438,41.89124,-79.847468,census
16440,41.782549,-80.126018,census
16441,41.95849,-79.983551,census
16442,42.048573,-79.825747,census
16443,41.940114,-80.47184,census
16444,41.871224,-80.120756,census
16475,41.876432,-80.361052,census
16501,42.121053,-80.089435,census
16502,42.110735,-80.101294,census
16503,42.127155,-80.061023,census
16504,42.109409,-80.048842,census
16505,42.11914,-80.127883,census
16506,42.063038,-80.156034,census
16507,42.139495,-80.084963,census
16508,42.097774,-80.091462,census
16509,42.060488,-80.045846,census
16510,42.108991,-79.954821,census
16511,42.167495,-80.005796,census
16512,42.1292,-80.0851,geonames
16514,42.1827,-80.0649,geonames
16515,42.1827,-80.0649,geonames
16522,42.1292,-80.0851,geonames
16530,42.1292,-80.0851,geonames
16531,42.1827,-80.0649,geonames
16534,42.1292,-80.0851,geonames
16538,42.1292,-80.0851,geonames
16541,42.1292,-80.0851,geonames
16544,42.1827,-80.0649,geonames
16546,42.103873,-80.053348,census
16550,42.133783,-80.084949,census
16553,42.1292,-80.0851,geonames
16563,42.117759,-79.98577,census
16565,42.1827,-80.0649,geonames
16601,40.552519,-78.372994,census
16602,40.484994,-78.397114,census
16603,40.5018,-78.41,geonames
16611,40.571045,-78.091199,census
16613,40.53722,-78.532138,census
16616,40.769816,-78.458443,census
16617,40.603389,-78.329834,census
16619,40.683688,-78.415842,census
16620,40.838548,-78.351235,census
16621,40.258409,-78.108868,census
16622,40.328538,-78.069211,census
16623,40.27623,-78.045563,census
16624,40.565126,-78.606652,census
16625,40.282385,-78.519082,census
16627,40.752924,-78.504133,census
16629,40.5218,-78.5263,geonames
16630,40.462586,-78.580523,census
16631,40.27141,-78.347488,census
16633,40.159722,-78.232513,census
16634,40.210519,-78.173071,census
16635,40.407743,-78.477386,census
16636,40.600253,-78.502014,census
16637,40.342168,-78.470803,census
16638,40.338208,-78.20095,census
16639,40.681716,-78.463519,census
16640,40.708001,-78.572338,census
16641,40.50784,-78.571435,census
16644,40.7178,-78.4637,geonames
16645,40.803608,-78.500731,census
16646,40.689616,-78.726826,census
16647,40.380477,-78.113284,census
16648,40.441691,-78.33231,census
16650,40.112053,-78.291955,census
16651,40.851464,-78.380424,census
16652,40.516022,-77.950096,census
16654,40.491883,-78.028557,census
16655,40.227952,-78.502963,census
16656,40.807227,-78.555986,census
16657,40.338382,-78.160584,census
16659,40.160029,-78.388322,census
16660,40.4025,-77.967,geonames
16661,40.831158,-78.461249,census
16662,40.295119,-78.297418,census
16663,40.7864,-78.367,geonames
16664,40.177862,-78.420196,census
16665,40.389037,-78.434914,census
16666,40.867714,-78.313969,census
16667,40.182751,-78.52519,census
16668,40.653296,-78.622334,census
16669,40.655953,-77.906687,census
16670,40.259035,-78.507702,census
16671,40.787627,-78.39824,census
16672,40.186673,-78.236493,census
16673,40.30519,-78.388999,census
16674,40.186476,-78.079259,census
16675,40.687866,-78.678982,census
16677,40.815095,-78.245636,census
16678,40.225832,-78.2325,census
16679,40.155253,-78.194384,census
16680,40.743336,-78.377926,census
16681,40.9891,-78.4224,geonames
16682,40.271993,-78.456469,census
16683,40.663867,-78.065558,census
16684,40.635431,-78.296894,census
16685,40.280149,-78.080636,census
16686,40.670411,-78.240506,census
16689,40.075057,-78.084313,census
16691,40.07745,-78.147309,census
16692,40.750874,-78.710529,census
16693,40.465298,-78.224595,census
16694,40.189981,-78.1343,census
16695,40.204653,-78.336929,census
16698,40.8251,-78.3511,geonames
16699,40.447211,-78.560505,census
16701,41.918671,-78.750365,census
16720,41.603181,-78.009756,census
16724,41.746136,-78.389766,census
16725,41.899312,-78.661955,census
16726,41.802392,-78.575869,census
16727,41.98504,-78.533797,census
16728,41.4159,-78.6651,geonames
16729,41.969668,-78.481818,census
16730,41.817823,-78.422791,census
16731,41.951415,-78.360053,census
16732,41.8592,-78.608394,census
16733,41.700389,-78.572341,census
16734,41.615684,-78.847378,census
16735,41.628758,-78.806743,census
16738,41.806868,-78.732143,census
16740,41.652656,-78.509599,census
16743,41.767638,-78.232953,census
16744,41.875647,-78.569451,census
16745,41.925551,-78.489736,census
16746,41.793875,-78.122491,census
16748,41.942013,-78.144807,census
16749,41.759754,-78.420964,census
16750,41.901571,-78.291724,census
16801,40.78521,-77.842297,census
16802,40.798586,-77.864859,census
16803,40.808517,-77.894436,census
16804,40.7934,-77.86,geonames
16805,40.7934,-77.86,geonames
16820,40.919984,-77.386928,census
16821,40.957848,-78.194577,census
16822,41.137258,-77.707713,census
16823,40.931203,-77.759053,census
16825,40.98763,-78.31155,census
16826,41.062067,-77.586019,census
16827,40.76784,-77.772638,census
16828,40.804311,-77.695937,census
16829,41.084949,-77.887495,census
16830,41.090593,-78.438945,census
16832,40.84277,-77.425943,census
16833,40.943955,-78.572434,census
16834,41.051702,-78.087218,census
16835,40.906681,-77.877341,census
16836,41.145458,-78.26483,census
16837,40.94544,-78.474451,census
16838,41.005833,-78.651496,census
16839,41.003239,-78.106435,census
16840,40.924257,-78.20308,census
16841,41.035527,-77.690859,census
16843,41.011798,-78.46194,census
16844,40.912809,-77.93263,census
16845,41.113099,-77.927734,census
16847,40.999285,-78.165498,census
16848,41.011313,-77.533288,census
16849,40.961123,-78.115673,census
16850,41.0831,-78.2833,geonames
16851,40.812401,-77.80154,census
16852,40.936383,-77.538555,census
16853,40.940357,-77.786143,census
16854,40.896976,-77.472324,census
16855,41.005278,-78.353963,census
16856,40.928771,-77.650034,census
16858,41.003352,-78.209655,census
16859,41.046594,-78.041808,census
16860,40.937991,-78.179764,census
16861,40.873405,-78.519324,census
16863,40.907843,-78.474635,census
16864,41.154254,-77.798547,census
16865,40.724005,-77.955973,census
16866,40.867022,-78.165573,census
16868,40.727271,-77.89064,census
16870,40.801279,-78.049352,census
16871,41.191089,-78.035921,census
16872,40.967214,-77.359431,census
16873,41.0692,-78.3581,geonames
16874,40.985042,-77.951515,census
16875,40.840418,-77.587993,census
16876,40.965638,-78.287646,census
16877,40.733197,-78.067952,census
16878,40.940342,-78.351798,census
16879,40.964385,-78.140734,census
16881,41.02678,-78.320437,census
16882,40.907077,-77.338465,census
16901,41.734791,-77.315756,census
16910,41.7046,-76.831056,census
16911,41.676937,-77.101712,census
16912,41.666056,-77.067212,census
16914,41.854233,-76.783676,census
16915,41.774893,-77.96139,census
16917,41.722079,-77.056714,census
16920,41.973761,-77.283566,census
16921,41.723136,-77.522427,census
16922,41.680658,-77.7107,census
16923,41.950246,-77.87058,census
16925,41.948567,-76.78381,census
16926,41.715735,-76.700292,census
16927,41.965439,-77.659294,census
16928,41.952024,-77.433603,census
16929,41.963406,-77.134908,census
16930,41.583782,-77.138826,census
16932,41.779128,-76.939472,census
16933,41.819424,-77.062502,census
16935,41.869179,-77.333696,census
16936,41.951125,-76.967113,census
16937,41.967896,-77.710941,census
16938,41.591145,-77.370357,census
16939,41.680994,-77.014099,census
16940,41.977481,-77.233718,census
16941,41.988296,-77.758047,census
16942,41.965466,-77.354219,census
16943,41.848117,-77.616217,census
16945,41.8051,-76.8569,geonames
16946,41.915816,-77.142243,census
16947,41.759502,-76.804051,census
16948,41.854715,-77.759215,census
16950,41.895764,-77.543654,census
17001,40.216,-76.925,geonames
17002,40.46087,-77.869294,census
17003,40.356692,-76.552401,census
17004,40.601046,-77.730437,census
17005,40.603061,-76.810622,census
17006,40.335644,-77.492146,census
17007,40.139031,-77.118466,census
17009,40.636112,-77.565287,census
17010,40.278117,-76.583356,census
17011,40.23483,-76.928846,census
17012,40.2398,-76.92,geonames
17013,40.241159,-77.183824,census
17014,40.6596,-77.193604,census
17015,40.183404,-77.232115,census
17016,40.273106,-76.406884,census
17017,40.627036,-76.899583,census
17018,40.422061,-76.826124,census
17019,40.094021,-77.022075,census
17020,40.414171,-77.041503,census
17021,40.330526,-77.668192,census
17022,40.167037,-76.608892,census
17023,40.581304,-76.811737,census
17024,40.406934,-77.306825,census
17025,40.294091,-76.974475,census
17026,40.473584,-76.437196,census
17027,40.157418,-76.982115,census
17028,40.402526,-76.675121,census
17029,40.558017,-77.616997,census
17030,40.608291,-76.744193,census
17032,40.493937,-76.813511,census
17033,40.269174,-76.628239,census
17034,40.20861,-76.785533,census
17035,40.403786,-77.581315,census
17036,40.258186,-76.720181,census
17037,40.432466,-77.427756,census
17038,40.467818,-76.538201,census
17039,40.292709,-76.240707,census
17040,40.296219,-77.340009,census
17041,40.216634,-76.539605,census
17042,40.296378,-76.421124,census
17043,40.247611,-76.900134,census
17044,40.582082,-77.590269,census
17045,40.597093,-77.000928,census
17046,40.381655,-76.429383,census
17047,40.371068,-77.411986,census
17048,40.582253,-76.691987,census
17049,40.651715,-77.259458,census
17050,40.247547,-77.030441,census
17051,40.459362,-77.764129,census
17052,40.276899,-77.986339,census
17053,40.32504,-77.026474,census
17054,40.496849,-77.727253,census
17055,40.177673,-76.997703,census
17056,40.533518,-77.355554,census
17057,40.19435,-76.726246,census
17058,40.501043,-77.548014,census
17059,40.589128,-77.390558,census
17060,40.512957,-77.860364,census
17061,40.563855,-76.900146,census
17062,40.546773,-77.187656,census
17063,40.761026,-77.484947,census
17064,40.241695,-76.475272,census
17065,40.070864,-77.232432,census
17066,40.359304,-77.854619,census
17067,40.390423,-76.315048,census
17068,40.399137,-77.182346,census
17069,40.458213,-76.98063,census
17070,40.199561,-76.854444,census
17071,40.295755,-77.614282,census
17072,40.2306,-77.0794,geonames
17073,40.302838,-76.255161,census
17074,40.479283,-77.148375,census
17075,40.39366,-77.834499,census
17076,40.620926,-77.307498,census
17077,40.402378,-76.536464,census
17078,40.287647,-76.580858,census
17080,40.640543,-76.802909,census
17081,40.201172,-77.283279,census
17082,40.495064,-77.44839,census
17083,40.2796,-76.4397,geonames
17084,40.675663,-77.626501,census
17085,40.2771,-76.3857,geonames
17086,40.690624,-77.122007,census
17087,40.404009,-76.268426,census
17088,40.300443,-76.295163,census
17089,40.2697,-76.936,geonames
17090,40.318207,-77.181043,census
17093,40.310323,-76.927888,census
17094,40.585896,-77.222303,census
17097,40.574148,-76.676881,census
17098,40.589993,-76.630709,census
17099,40.63673,-77.580106,census
17101,40.258414,-76.89291,census
17102,40.267798,-76.902414,census
17103,40.274984,-76.863341,census
17104,40.255017,-76.8672,census
17105,40.2785,-76.8752,geonames
17106,40.2927,-76.8501,geonames
17107,40.297,-76.8764,geonames
17108,40.3086,-76.8017,geonames
17109,40.289842,-76.824112,census
17110,40.323487,-76.888179,census
17111,40.270309,-76.780575,census
17112,40.373989,-76.770206,census
17113,40.230191,-76.821173,census
17120,40.265123,-76.882763,census
17121,40.2944,-76.8938,geonames
17122,40.2498,-76.8712,geonames
17123,40.2675,-76.8837,geonames
17124,40.2675,-76.886,geonames
17125,40.2662,-76.8829,geonames
17126,40.2618,-76.88,geonames
17127,40.2615,-76.8809,geonames
17128,40.2737,-76.8844,geonames
17129,40.2615,-76.8809,geonames
17130,40.2702,-76.8829,geonames
17140,40.3086,-76.8464,geonames
17177,40.299,-76.8472,geonames
17201,39.96007,-77.657179,census
17202,39.923181,-77.690468,census
17210,40.191357,-77.661053,census
17211,39.754707,-78.414571,census
17212,39.812634,-78.064287,census
17213,40.261245,-77.764539,census
17214,39.748134,-77.470274,census
17215,40.083767,-77.878633,census
17217,40.238223,-77.722346,census
17219,40.223951,-77.69282,census
17220,40.174575,-77.73861,census
17221,40.049215,-77.822162,census
17222,39.895936,-77.493897,census
17223,40.064649,-77.941989,census
17224,39.979215,-77.884511,census
17225,39.783506,-77.76287,census
17228,39.995102,-78.098342,census
17229,40.084004,-78.010139,census
17231,39.8594,-77.8579,geonames
17232,40.094631,-77.633439,census
17233,39.975605,-77.98716,census
17235,39.857018,-77.697535,census
17236,39.800185,-77.947396,census
17237,39.837041,-77.540851,census
17238,39.861119,-78.130033,census
17239,40.139771,-77.830069,census
17240,40.150871,-77.579686,census
17241,40.181041,-77.406793,census
17243,40.28363,-77.815058,census
17244,40.090333,-77.672277,census
17246,40.060726,-77.675777,census
17247,39.798776,-77.579352,census
17249,40.241883,-77.900179,census
17250,39.736238,-77.522871,census
17251,40.12287,-77.666668,census
17252,39.912329,-77.82691,census
17253,40.212399,-78.006251,census
17254,39.96848,-77.58932,census
17255,40.14924,-77.866728,census
17256,39.7834,-77.6749,geonames
17257,40.055951,-77.496665,census
17260,40.296045,-77.893701,census
17261,39.859807,-77.511706,census
17262,40.127086,-77.767903,census
17263,39.724078,-77.717245,census
17264,40.179907,-77.993334,census
17265,40.032178,-77.774993,census
17266,40.088568,-77.412933,census
17267,39.807955,-78.239657,census
17268,39.774913,-77.575622,census
17271,40.101875,-77.803623,census
17272,39.7714,-77.627,geonames
17301,39.895227,-76.978982,census
17302,39.81726,-76.41368,census
17303,39.92609,-77.29762,census
17304,39.977245,-77.232742,census
17306,39.983798,-77.249695,census
17307,39.956679,-77.315185,census
17309,39.87358,-76.448883,census
17310,39.8906,-77.3566,geonames
17311,39.816966,-76.841834,census
17312,39.9467,-76.5066,geonames
17313,39.884759,-76.657175,census
17314,39.749243,-76.325673,census
17315,40.013828,-76.868711,census
17316,39.965466,-77.007959,census
17317,39.971309,-76.522617,census
17318,40.020192,-76.726062,census
17319,40.160489,-76.793975,census
17320,39.770206,-77.387568,census
17321,39.749675,-76.444345,census
17322,39.855457,-76.535188,census
17323,40.075225,-77.026693,census
17324,40.030395,-77.236846,census
17325,39.826258,-77.227606,census
17327,39.779298,-76.753816,census
17329,39.758637,-76.852508,census
17331,39.791218,-76.980323,census
17332,39.8007,-76.983,geonames
17333,39.8007,-76.983,geonames
17334,39.805,-76.9736,geonames
17335,39.8144,-76.9837,geonames
17337,40.0157,-77.2001,geonames
17339,40.134907,-76.876143,census
17340,39.755221,-77.116774,census
17342,39.852798,-76.707836,census
17343,39.868625,-77.329616,census
17344,39.805322,-77.018876,census
17345,40.072987,-76.727551,census
17347,40.046858,-76.675341,census
17349,39.745102,-76.65516,census
17350,39.890088,-77.079399,census
17352,39.761946,-76.500063,census
17353,39.887165,-77.393094,census
17354,39.8246,-76.8993,geonames
17355,39.75982,-76.696024,census
17356,39.898326,-76.583705,census
17358,39.973,-76.6878,geonames
17360,39.851962,-76.753723,census
17361,39.766082,-76.676983,census
17362,39.847679,-76.868704,census
17363,39.767342,-76.585001,census
17364,39.92987,-76.900444,census
17365,40.061392,-76.940309,census
17366,39.93279,-76.556703,census
17368,39.984559,-76.519611,census
17370,40.118209,-76.782812,census
17371,39.902613,-76.787991,census
17372,39.992447,-77.107953,census
17375,39.8948,-77.2135,geonames
17401,39.958779,-76.733219,census
17402,39.956996,-76.659977,census
17403,39.919821,-76.711182,census
17404,40.002636,-76.773535,census
17405,40.0086,-76.5972,geonames
17406,40.014725,-76.640912,census
17407,39.887079,-76.71275,census
17408,39.93282,-76.799214,census
17501,40.156733,-76.20608,census
17502,40.101324,-76.66834,census
17503,40.0185,-76.2976,geonames
17504,40.024472,-76.328494,census
17505,40.063501,-76.192436,census
17506,40.117172,-76.052736,census
17507,40.198053,-76.01624,census
17508,40.124577,-76.213904,census
17509,39.906919,-76.029457,census
17512,40.040069,-76.486021,census
17516,39.926859,-76.384989,census
17517,40.244751,-76.132881,census
17518,39.80893,-76.253014,census
17519,40.141438,-76.023423,census
17520,40.097518,-76.349193,census
17521,40.2044,-76.3464,geonames
17522,40.173688,-76.170494,census
17527,40.016431,-75.994145,census
17528,40.1257,-76.0033,geonames
17529,40.041933,-76.097142,census
17532,39.858222,-76.287916,census
17533,40.2339,-76.2607,geonames
17534,40.036612,-76.112164,census
17535,40.012085,-76.036127,census
17536,39.848034,-76.073774,census
17537,39.9885,-76.2387,geonames
17538,40.082629,-76.414548,census
17540,40.097608,-76.189987,census
17543,40.181032,-76.29538,census
17545,40.172979,-76.422168,census
17547,40.070915,-76.584858,census
17549,40.1545,-76.0876,geonames
17550,40.074909,-76.583516,census
17551,39.978498,-76.372983,census
17552,40.108352,-76.51092,census
17554,40.040303,-76.424176,census
17555,40.122377,-75.959392,census
17557,40.102865,-76.075182,census
17560,39.912675,-76.227681,census
17562,39.969976,-76.091632,census
17563,39.760748,-76.193306,census
17564,40.0185,-76.2976,geonames
17565,39.890772,-76.335311,census
17566,39.867186,-76.147513,census
17567,40.2099,-76.1164,geonames
17568,39.948019,-76.234129,census
17569,40.271433,-76.096577,census
17570,40.12568,-76.570628,census
17572,40.005624,-76.15216,census
17573,40.0262,-76.1686,geonames
17575,40.0647,-76.4343,geonames
17576,40.037111,-76.197806,census
17578,40.229906,-76.166163,census
17579,39.960406,-76.180752,census
17580,40.1168,-76.2131,geonames
17581,40.155776,-76.054995,census
17582,39.988249,-76.454665,census
17583,39.9723,-76.2873,geonames
17584,39.959837,-76.265024,census
17585,40.0484,-76.2114,geonames
17601,40.072957,-76.313729,census
17602,40.014623,-76.246351,census
17603,40.030839,-76.330432,census
17604,40.0651,-76.3356,geonames
17605,40.0185,-76.2976,geonames
17606,40.112734,-76.304715,census
17607,40.0185,-76.2976,geonames
17608,40.0185,-76.2976,geonames
17611,40.0379,-76.3055,geonames
17622,40.0418,-76.3012,geonames
17699,40.0185,-76.2976,geonames
17701,41.345044,-76.857249,census
17702,41.183488,-77.077271,census
17703,41.2412,-77.0011,geonames
17705,41.3327,-77.0236,geonames
17720,41.179084,-77.202589,census
17721,41.181568,-77.319403,census
17723,41.435297,-77.471356,census
17724,41.6377,-76.800688,census
17726,41.1227,-77.4317,geonames
17727,41.529261,-77.464763,census
17728,41.334774,-77.078567,census
17729,41.511239,-77.736103,census
17730,41.106905,-76.875924,census
17731,41.42941,-76.578672,census
17735,41.6145,-76.8672,geonames
17737,41.285628,-76.683033,census
17739,41.416293,-77.393562,census
17740,41.235613,-77.256778,census
17742,41.239052,-76.579668,census
17744,41.24097,-77.153274,census
17745,41.285072,-77.471166,census
17747,41.032551,-77.331831,census
17748,41.147811,-77.340152,census
17749,41.072303,-76.81353,census
17750,41.057974,-77.483139,census
17751,41.129525,-77.521238,census
17752,41.183141,-76.91983,census
17754,41.311612,-76.889212,census
17756,41.204764,-76.729928,census
17758,41.350305,-76.544903,census
17760,41.413576,-77.657357,census
17762,41.284336,-76.699941,census
17763,41.502453,-76.912176,census
17764,41.342778,-77.826495,census
17765,41.581828,-76.982013,census
17768,41.558688,-76.755993,census
17769,41.510689,-77.496445,census
17771,41.437339,-77.03554,census
17772,41.125057,-76.713033,census
17774,41.251867,-76.546733,census
17776,41.41464,-77.292868,census
17777,41.106517,-76.821696,census
17778,41.296316,-77.979525,census
17779,41.208075,-77.37699,census
17801,40.837399,-76.760701,census
17810,41.100951,-77.03905,census
17812,40.733279,-77.23524,census
17813,40.786898,-77.184303,census
17814,41.258909,-76.371219,census
17815,41.022328,-76.429517,census
17820,40.895639,-76.403739,census
17821,40.990147,-76.644205,census
17822,40.968662,-76.603296,census
17823,40.744977,-76.777978,census
17824,40.867611,-76.492771,census
17827,40.75286,-76.968032,census
17829,40.900568,-77.1554,census
17830,40.686062,-76.805198,census
17831,40.8344,-76.8354,geonames
17832,40.805568,-76.455006,census
17833,40.8031,-76.9639,geonames
17834,40.78021,-76.466875,census
17835,40.883523,-77.197994,census
17836,40.714342,-76.606462,census
17837,40.974977,-76.94515,census
17840,40.774452,-76.426433,census
17841,40.72538,-77.363424,census
17842,40.801316,-77.043454,census
17843,40.7462,-77.2094,geonames
17844,40.959839,-77.085195,census
17845,40.88437,-77.21157,census
17846,41.141745,-76.517122,census
17847,41.007985,-76.810949,census
17850,40.967179,-76.858577,census
17851,40.8028,-76.424701,census
17853,40.687984,-77.010671,census
17855,40.889993,-76.967853,census
17856,41.045019,-77.008116,census
17857,40.932136,-76.772972,census
17858,40.84241,-76.423278,census
17859,41.116755,-76.398537,census
17860,40.839179,-76.603574,census
17861,40.77463,-77.076157,census
17862,40.860506,-77.056395,census
17864,40.704727,-76.905819,census
17865,40.986673,-76.789771,census
17866,40.771113,-76.596493,census
17867,40.714661,-76.690322,census
17868,40.955445,-76.630962,census
17870,40.80804,-76.887755,census
17872,40.758168,-76.688372,census
17876,40.858162,-76.825783,census
17877,40.879,-76.6673,geonames
17878,41.176018,-76.323488,census
17880,40.891097,-77.123864,census
17881,40.780997,-76.686347,census
17882,40.8031,-77.2053,geonames
17883,40.9387,-76.988,geonames
17884,41.051986,-76.674978,census
17885,40.866345,-77.314017,census
17886,41.018188,-76.876117,census
17887,41.07531,-76.895759,census
17888,40.818954,-76.378846,census
17889,40.877739,-76.921282,census
17901,40.694711,-76.274753,census
17920,40.811736,-76.3294,census
17921,40.751575,-76.360586,census
17922,40.582473,-76.110632,census
17923,40.661402,-76.318735,census
17925,40.757876,-76.074956,census
17929,40.631054,-76.192766,census
17930,40.708675,-76.115346,census
17931,40.786491,-76.214575,census
17932,40.784,-76.2302,geonames
17933,40.603688,-76.242608,census
17934,40.799168,-76.213444,census
17935,40.794324,-76.280037,census
17936,40.750402,-76.340065,census
17938,40.654247,-76.501236,census
17941,40.686254,-76.613215,census
17943,40.761663,-76.379394,census
17944,40.66048,-76.289032,census
17945,40.785351,-76.375463,census
17946,40.810364,-76.256372,census
17948,40.820393,-76.144031,census
17949,40.796066,-76.236125,census
17951,40.679171,-76.244185,census
17952,40.764362,-76.060032,census
17953,40.746811,-76.100463,census
17954,40.690458,-76.259866,census
17957,40.593575,-76.516637,census
17959,40.739797,-76.164668,census
17960,40.697241,-75.947044,census
17961,40.649699,-76.060949,census
17963,40.559863,-76.394119,census
17964,40.702954,-76.514515,census
17965,40.699246,-76.165356,census
17966,40.5745,-76.4038,geonames
17967,40.869818,-76.207085,census
17968,40.641705,-76.626286,census
17970,40.720663,-76.190544,census
17972,40.579336,-76.227913,census
17974,40.695924,-76.236127,census
17976,40.819899,-76.210503,census
17978,40.616479,-76.652263,census
17979,40.567253,-76.202053,census
17980,40.518684,-76.644559,census
17981,40.630984,-76.392688,census
17982,40.768001,-76.038084,census
17983,40.643994,-76.55038,census
17985,40.918455,-76.23871,census
18001,40.6934,-75.4712,geonames
18002,40.6656,-75.4262,geonames
18003,40.6934,-75.4712,geonames
18011,40.477013,-75.646129,census
18012,40.811314,-75.591615,census
18013,40.853468,-75.165323,census
18014,40.76715,-75.413067,census
18015,40.587439,-75.366758,census
18016,40.6934,-75.4712,geonames
18017,40.659957,-75.387306,census
18018,40.627594,-75.395584,census
18020,40.672385,-75.327459,census
18025,40.6259,-75.3705,geonames
18030,40.804067,-75.663487,census
18031,40.559553,-75.648875,census
18032,40.656191,-75.467788,census
18034,40.541387,-75.41898,census
18035,40.751946,-75.537984,census
18036,40.509206,-75.388539,census
18037,40.683132,-75.547957,census
18038,40.794842,-75.486224,census
18039,40.5757,-75.2232,geonames
18040,40.745941,-75.225667,census
18041,40.420404,-75.50972,census
18042,40.643635,-75.226627,census
18043,40.6884,-75.2207,geonames
